Chr	Start	End	ID	normal-58-ch17	normal-X5-ch17	normal-X7-ch17	normal-X2-ch17	normal-X5l-ch17
17 	 15973448 	 15973548 	 NCOR1	286822.322007	368335.430799	343423.104133	365640.079742	322040.934422
17 	 15973548 	 15973648 	 NCOR1	366361.285253	399030.050032	382344.389268	391258.174501	382423.609626
17 	 15973648 	 15973748 	 NCOR1	539900.841426	539348.309384	544897.991891	435507.610903	515768.684035
17 	 15973748 	 15973848 	 NCOR1	416976.989137	442879.50608	437292.085929	363311.162037	467965.732832
17 	 15973848 	 15973868 	 NCOR1	204873.087148	206092.443423	235817.198171	221247.18201	259142.314418
17 	 15974700 	 15974800 	 NCOR1	501336.49561	583197.765432	476213.371064	537979.989939	525832.463236
17 	 15974800 	 15974900 	 NCOR1	621850.076285	688436.459946	602135.175913	647439.122091	628986.200043
17 	 15974900 	 15975000 	 NCOR1	501336.49561	453841.870092	446450.035373	451810.034841	475513.567232
17 	 15975410 	 15975510 	 NCOR1	327796.939437	368335.430799	366317.977742	356324.408921	349716.327224
17 	 15975510 	 15975590 	 NCOR1	356720.198799	337640.811566	329686.179967	388929.256796	339652.548023
17 	 15976692 	 15976792 	 NCOR1	674876.051782	508653.690151	645635.43577	577571.59093	500673.015234
17 	 15976792 	 15976892 	 NCOR1	583285.730469	552503.146198	588398.251747	544966.743055	515768.684035
17 	 15976892 	 15976932 	 NCOR1	339848.297505	335448.338763	357160.028298	302759.301697	296881.48642
17 	 15978811 	 15978911 	 NCOR1	515798.125291	539348.309384	446450.035373	512361.89518	493125.180834
17 	 15978911 	 15979011 	 NCOR1	638721.97758	602930.020653	496818.757312	528664.319118	525832.463236
17 	 15979011 	 15979051 	 NCOR1	347079.112345	311331.137937	302212.331637	319061.725635	284301.762419
17 	 15983207 	 15983307 	 NCOR1	322976.39621	317908.556344	311370.28108	335364.149572	284301.762419
17 	 15983307 	 15983407 	 NCOR1	354309.927186	361758.012392	329686.179967	279470.124644	334620.658423
17 	 15983407 	 15983447 	 NCOR1	142206.025197	177590.296992	171711.552066	153708.568554	176116.136012
17 	 15983652 	 15983752 	 NCOR1	450720.791726	581005.292629	444160.548012	556611.331582	400035.223227
17 	 15983752 	 15983852 	 NCOR1	604978.174991	616084.857467	604424.663274	661412.628323	540928.132037
17 	 15983852 	 15983952 	 NCOR1	564003.557561	594160.129444	654793.385213	554282.413877	558539.745638
17 	 15983952 	 15984052 	 NCOR1	412156.44591	499883.798941	501397.732034	454138.952546	465449.788032
17 	 15984052 	 15984100 	 NCOR1	197642.272308	228017.171447	254133.097058	267825.536117	206307.473614
17 	 15989555 	 15989655 	 NCOR1	250668.247805	243364.481064	201474.887758	207273.675777	251594.480017
17 	 15989655 	 15989755 	 NCOR1	371181.82848	300368.773925	357160.028298	291114.71317	306945.265621
17 	 15989755 	 15989795 	 NCOR1	183180.642627	171012.878585	222080.274006	158366.403965	176116.136012
17 	 15990452 	 15990552 	 NCOR1	327796.939437	252134.372273	281606.945389	265496.618411	261658.259218
17 	 15990552 	 15990652 	 NCOR1	380822.914934	302561.246728	331975.667328	335364.149572	299397.43122
17 	 15990652 	 15990692 	 NCOR1	226565.53167	151280.623364	192316.938314	174668.827902	178632.080812
17 	 15995150 	 15995250 	 NCOR1	371181.82848	425339.723661	391502.338711	423863.022376	384939.554426
17 	 15995250 	 15995350 	 NCOR1	342258.569118	348603.175578	299922.844276	312074.972519	304429.320821
17 	 15995350 	 15995390 	 NCOR1	202462.815535	223632.225842	203764.375119	193300.169545	254110.424817
17 	 16001625 	 16001725 	 NCOR1	445900.248499	552503.146198	421265.674403	444823.281725	450354.119231
17 	 16001725 	 16001825 	 NCOR1	585696.002082	618277.33027	542608.50453	507704.059769	553507.856038
17 	 16001825 	 16001865 	 NCOR1	296463.408461	241172.008261	242685.660254	265496.618411	251594.480017
17 	 16004541 	 16004641 	 NCOR1	315745.58137	320101.029147	313659.768441	307417.137108	322040.934422
17 	 16004641 	 16004741 	 NCOR1	636311.705966	519616.054163	533450.555086	579900.508636	493125.180834
17 	 16004741 	 16004841 	 NCOR1	677286.323396	578812.819827	647924.92313	626478.862743	608858.641641
17 	 16004841 	 16004941 	 NCOR1	578465.187242	613892.384665	597556.201191	668399.381439	573635.414439
17 	 16004941 	 16005041 	 NCOR1	537490.569812	506461.217349	522003.118282	563598.084698	523316.518436
17 	 16005041 	 16005141 	 NCOR1	397694.816229	352988.121182	444160.548012	356324.408921	387455.499226
17 	 16012042 	 16012142 	 NCOR1	294053.136848	249941.899471	277027.970667	267825.536117	246562.590417
17 	 16012142 	 16012242 	 NCOR1	262719.605872	236787.062656	277027.970667	265496.618411	249078.535217
17 	 16012242 	 16012282 	 NCOR1	132564.938743	107431.167316	146527.191097	125761.55609	118249.405608
17 	 16021151 	 16021251 	 NCOR1	335027.754278	394645.104427	382344.389268	363311.162037	332104.713623
17 	 16021251 	 16021351 	 NCOR1	631491.162739	716938.606377	723478.00604	631136.698154	628986.200043
17 	 16021351 	 16021391 	 NCOR1	506157.038837	502076.271744	572371.840221	442494.364019	427710.616029
17 	 16022677 	 16022777 	 NCOR1	404925.631069	348603.175578	400660.288155	435507.610903	440290.34003
17 	 16022777 	 16022857 	 NCOR1	416976.989137	359565.539589	412107.724959	414547.351555	427710.616029
17 	 16024354 	 16024454 	 NCOR1	216924.445216	245556.953866	190027.450953	207273.675777	226435.032015
17 	 16024454 	 16024554 	 NCOR1	402515.359456	403414.995637	405239.262877	391258.174501	354748.216824
17 	 16024554 	 16024594 	 NCOR1	279591.507167	267481.68189	325107.205246	235220.688242	261658.259218
17 	 16029339 	 16029439 	 NCOR1	110872.494221	100853.748909	116763.855405	97814.5436253	130829.129609
17 	 16029439 	 16029539 	 NCOR1	291642.865234	258711.79068	306791.306359	258509.865295	254110.424817
17 	 16029539 	 16029579 	 NCOR1	327796.939437	280636.518704	327396.692607	288785.795465	289333.65202
17 	 16040555 	 16040655 	 NCOR1	443489.976885	451649.397289	425844.649125	461125.705662	460417.898431
17 	 16040655 	 16040755 	 NCOR1	412156.44591	392452.631625	375475.927185	393587.092207	337136.603223
17 	 16040755 	 16040795 	 NCOR1	197642.272308	217054.807435	212922.324562	225905.01742	155988.577611
17 	 16041408 	 16041508 	 NCOR1	363951.01364	401222.522835	375475.927185	360982.244331	397519.278427
17 	 16041508 	 16041588 	 NCOR1	233796.34651	228017.171447	224369.761367	246865.276769	274237.983219
17 	 16042290 	 16042390 	 NCOR1	448310.520113	370527.903601	361739.00302	384271.421385	329588.768822
17 	 16042390 	 16042490 	 NCOR1	496515.952383	377105.322008	396081.313433	465783.541073	377391.720026
17 	 16042490 	 16042530 	 NCOR1	243437.432964	197322.552214	190027.450953	263167.700706	203791.528814
17 	 16046874 	 16046974 	 NCOR1	188001.185854	195130.079411	196895.913036	221247.18201	208823.418414
17 	 16046974 	 16047054 	 NCOR1	228975.803283	214862.334633	210632.837201	230562.852831	183663.970412
17 	 16049655 	 16049755 	 NCOR1	515798.125291	440687.033277	492239.78259	540308.907644	450354.119231
17 	 16049755 	 16049855 	 NCOR1	462772.149794	416569.832451	531161.067725	503046.224359	420162.781629
17 	 16049855 	 16049895 	 NCOR1	269950.420713	263096.736285	348002.078855	281799.042349	281785.817619
17 	 16052707 	 16052807 	 NCOR1	313335.309756	311331.137937	338844.129411	344679.820394	271722.038418
17 	 16052807 	 16052887 	 NCOR1	392874.273002	302561.246728	343423.104133	333035.231867	301913.376021
17 	 16054826 	 16054926 	 NCOR1	335027.754278	333255.865961	331975.667328	279470.124644	274237.983219
17 	 16054926 	 16055006 	 NCOR1	359130.470413	352988.121182	357160.028298	286456.87776	291849.59682
17 	 16055195 	 16055295 	 NCOR1	373592.100094	306946.192332	331975.667328	305088.219403	281785.817619
17 	 16055295 	 16055375 	 NCOR1	318155.852983	217054.807435	293054.382193	223576.099715	251594.480017
17 	 16056590 	 16056690 	 NCOR1	339848.297505	361758.012392	398370.800794	414547.351555	309461.210421
17 	 16056690 	 16056770 	 NCOR1	349489.383959	302561.246728	334265.154689	374955.750564	281785.817619
17 	 16062010 	 16062110 	 NCOR1	520618.668518	526193.47257	501397.732034	530993.236823	410099.002428
17 	 16062110 	 16062210 	 NCOR1	508567.31045	456034.342894	423555.161764	447152.19943	379907.664826
17 	 16062210 	 16062250 	 NCOR1	332617.482664	295983.828321	277027.970667	284127.960054	256626.369617
17 	 16068263 	 16068363 	 NCOR1	260309.334259	405607.468439	359449.515659	360982.244331	314493.100021
17 	 16068363 	 16068463 	 NCOR1	453131.06334	563465.51021	519713.630921	544966.743055	465449.788032
17 	 16068463 	 16068503 	 NCOR1	325386.667824	355180.593985	348002.078855	340021.984983	324556.879222
17 	 16075105 	 16075205 	 NCOR1	241027.161351	298176.301123	270159.508584	232891.770536	259142.314418
17 	 16075205 	 16075305 	 NCOR1	274770.96394	260904.263483	354870.540937	263167.700706	259142.314418
17 	 16075305 	 16075345 	 NCOR1	130154.667129	149088.150561	174001.039427	156037.486259	166052.356811
17 	 16089814 	 16089914 	 NCOR1	520618.668518	508653.690151	533450.555086	521677.566002	442806.28483
17 	 16089914 	 16090014 	 NCOR1	602567.903377	598545.075048	627319.536882	607847.5211	538412.187237
17 	 16090014 	 16090054 	 NCOR1	306104.494916	304753.71953	313659.768441	298101.466287	208823.418414
17 	 16097709 	 16097809 	 NCOR1	289232.593621	287213.937111	261001.559141	319061.725635	271722.038418
17 	 16097809 	 16097909 	 NCOR1	426618.075591	438494.560475	432713.111207	454138.952546	450354.119231
17 	 16097909 	 16097949 	 NCOR1	306104.494916	230209.644249	299922.844276	293443.630876	279269.872819
17 	 17116949 	 17117049 	 MPRIP;RP11-45M22.4;FLCN	255488.791032	304753.71953	270159.508584	333035.231867	281785.817619
17 	 17117049 	 17117149 	 MPRIP;RP11-45M22.4;FLCN	373592.100094	456034.342894	402949.775516	405231.680733	387455.499226
17 	 17117149 	 17117189 	 MPRIP;RP11-45M22.4;FLCN	200052.543921	271866.627494	203764.375119	218918.264304	218887.197615
17 	 17118231 	 17118331 	 MPRIP;RP11-45M22.4;FLCN	294053.136848	342025.75717	270159.508584	326048.478751	269206.093618
17 	 17118331 	 17118431 	 MPRIP;RP11-45M22.4;FLCN	294053.136848	322293.501949	288475.407472	330706.314162	274237.983219
17 	 17118431 	 17118531 	 MPRIP;RP11-45M22.4;FLCN	424207.803977	442879.50608	421265.674403	384271.421385	447838.17443
17 	 17118531 	 17118631 	 MPRIP;RP11-45M22.4;FLCN	532670.026585	545925.727791	515134.656199	496059.471243	523316.518436
17 	 17118631 	 17118684 	 MPRIP;RP11-45M22.4;FLCN	349489.383959	383682.740416	386923.36399	316732.807929	327072.824022
17 	 17119635 	 17119735 	 MPRIP;RP11-45M22.4;FLCN	89180.0496998	76736.5480831	61816.1587439	104801.296741	90574.0128062
17 	 17119735 	 17119835 	 MPRIP;RP11-45M22.4;FLCN	173539.556173	120586.004131	112184.880683	128090.473795	145924.79841
17 	 17119835 	 17119875 	 MPRIP;RP11-45M22.4;FLCN	156667.654878	89891.3848974	109895.393322	88498.8728038	138376.964009
17 	 17120319 	 17120419 	 MPRIP;RP11-45M22.4;FLCN	303694.223302	256519.317878	288475.407472	253852.029885	256626.369617
17 	 17120419 	 17120519 	 MPRIP;RP11-45M22.4;FLCN	467592.693021	298176.301123	409818.237598	381942.50368	319524.989622
17 	 17120519 	 17120559 	 MPRIP;RP11-45M22.4;FLCN	286822.322007	267481.68189	309080.793719	256180.94759	249078.535217
17 	 17122307 	 17122407 	 RP11-45M22.4;FLCN	200052.543921	217054.807435	194606.425675	242207.441358	218887.197615
17 	 17122407 	 17122507 	 RP11-45M22.4;FLCN	257899.062645	247749.426668	222080.274006	253852.029885	264174.204018
17 	 17122507 	 17122547 	 RP11-45M22.4;FLCN	163898.469719	122778.476933	167132.577345	156037.486259	166052.356811
17 	 17124667 	 17124767 	 RP11-45M22.4;FLCN	460361.87818	431917.142068	398370.800794	421534.104671	362296.051225
17 	 17124767 	 17124867 	 RP11-45M22.4;FLCN	617029.533058	638009.585491	588398.251747	568255.920109	503188.960034
17 	 17124867 	 17124967 	 RP11-45M22.4;FLCN	433848.890431	405607.468439	416686.699681	381942.50368	357264.161624
17 	 17125774 	 17125874 	 RP11-45M22.4;FLCN	209693.630375	252134.372273	192316.938314	221247.18201	246562.590417
17 	 17125874 	 17125974 	 RP11-45M22.4;FLCN	245847.704578	241172.008261	247264.634976	267825.536117	276753.928019
17 	 17125974 	 17126014 	 RP11-45M22.4;FLCN	221744.988443	201707.497818	224369.761367	209602.593483	191211.804813
17 	 17127196 	 17127296 	 RP11-45M22.4;FLCN	272360.692326	219247.280237	238106.685532	183984.498724	269206.093618
17 	 17127296 	 17127396 	 RP11-45M22.4;FLCN	390464.001388	352988.121182	396081.313433	358653.326626	435258.45043
17 	 17127396 	 17127496 	 RP11-45M22.4;FLCN	344668.840732	291598.882716	325107.205246	351666.57351	301913.376021
17 	 17129253 	 17129353 	 RP11-45M22.4;FLCN	226565.53167	210477.389028	196895.913036	274812.289233	211339.363214
17 	 17129353 	 17129453 	 RP11-45M22.4;FLCN	269950.420713	295983.828321	244975.147615	274812.289233	228950.976816
17 	 17129453 	 17129553 	 RP11-45M22.4;FLCN	171129.284559	190745.133807	121342.830127	151379.650849	176116.136012
17 	 17129553 	 17129653 	 RP11-45M22.4;FLCN	151847.111651	179782.769795	139658.729014	139735.062322	158504.522411
17 	 17129653 	 17129673 	 RP11-45M22.4;FLCN	79538.9632458	142510.732154	128211.29221	100143.461331	108185.626407
17 	 17131176 	 17131276 	 RP11-45M22.4;FLCN	482054.322702	537155.836582	522003.118282	528664.319118	485577.346433
17 	 17131276 	 17131376 	 RP11-45M22.4;FLCN	595337.088537	607314.966258	496818.757312	568255.920109	500673.015234
17 	 17131376 	 17131476 	 RP11-45M22.4;FLCN	236206.618124	274059.100297	265580.533863	244536.359063	259142.314418
17 	 29230480 	 29230580 	 TEFM	127744.395516	114008.585723	109895.393322	97814.5436253	83026.1784056
17 	 29230580 	 29230660 	 TEFM	236206.618124	210477.389028	208343.349841	218918.264304	166052.356811
17 	 29422186 	 29422286 	 RP11-848P1.5;NF1	209693.630375	225824.698645	194606.425675	223576.099715	148440.74321
17 	 29422286 	 29422386 	 RP11-848P1.5;NF1	134975.210356	124970.949735	119053.342766	137406.144616	105669.681607
17 	 29422386 	 29422426 	 RP11-848P1.5;NF1	38564.3458161	81121.4936879	45789.7472177	62880.7780448	42771.0616029
17 	 29482952 	 29483052 	 NF1	515798.125291	504268.744546	510555.681477	477428.1296	400035.223227
17 	 29483052 	 29483152 	 NF1	679696.595009	638009.585491	647924.92313	631136.698154	538412.187237
17 	 29483152 	 29483192 	 NF1	542311.113039	431917.142068	492239.78259	475099.211894	417646.836828
17 	 29485979 	 29486079 	 NF1	397694.816229	399030.050032	432713.111207	416876.26926	410099.002428
17 	 29486079 	 29486159 	 NF1	515798.125291	440687.033277	538029.529808	440165.446314	460417.898431
17 	 29490178 	 29490278 	 NF1	431438.618818	493306.380534	540319.017169	402902.763028	397519.278427
17 	 29490278 	 29490378 	 NF1	378412.643321	407799.941242	386923.36399	370297.915153	362296.051225
17 	 29490378 	 29490418 	 NF1	308514.766529	293791.355518	286185.920111	258509.865295	314493.100021
17 	 29496841 	 29496941 	 NF1	332617.482664	342025.75717	391502.338711	321390.64334	377391.720026
17 	 29496941 	 29497041 	 NF1	549541.92788	581005.292629	560924.403417	530993.236823	505704.904834
17 	 29497041 	 29497081 	 NF1	395284.544615	346410.702775	354870.540937	347008.738099	379907.664826
17 	 29508383 	 29508483 	 NF1	431438.618818	383682.740416	348002.078855	330706.314162	415130.892028
17 	 29508483 	 29508563 	 NF1	460361.87818	418762.305254	375475.927185	386600.33909	405067.112828
17 	 29508675 	 29508775 	 NF1	306104.494916	333255.865961	293054.382193	274812.289233	276753.928019
17 	 29508775 	 29508855 	 NF1	231386.074897	293791.355518	293054.382193	263167.700706	233982.866416
17 	 29509484 	 29509584 	 NF1	397694.816229	456034.342894	412107.724959	402902.763028	420162.781629
17 	 29509584 	 29509684 	 NF1	530259.754972	526193.47257	558634.916056	493730.553537	558539.745638
17 	 29509684 	 29509724 	 NF1	376002.371707	372720.376404	405239.262877	314403.890224	364811.996025
17 	 29527406 	 29527506 	 NF1	482054.322702	502076.271744	519713.630921	449481.117135	523316.518436
17 	 29527506 	 29527606 	 NF1	578465.187242	563465.51021	611293.125356	633465.615859	639049.979243
17 	 29527606 	 29527646 	 NF1	397694.816229	401222.522835	430423.623846	428520.857787	488093.291233
17 	 29527995 	 29528095 	 NF1	520618.668518	515231.108558	528871.580364	489072.718126	467965.732832
17 	 29528095 	 29528195 	 NF1	653183.607261	653356.895108	604424.663274	554282.413877	510736.794435
17 	 29528195 	 29528235 	 NF1	361540.742026	383682.740416	373186.439824	351666.57351	392487.388827
17 	 29528375 	 29528475 	 NF1	310925.038143	285021.464309	350291.566215	286456.87776	342168.492823
17 	 29528475 	 29528555 	 NF1	269950.420713	276251.573099	286185.920111	314403.890224	304429.320821
17 	 29533203 	 29533303 	 NF1	470002.964634	399030.050032	473923.883703	377284.668269	349716.327224
17 	 29533303 	 29533403 	 NF1	612208.989831	602930.020653	652503.897852	521677.566002	528348.408036
17 	 29533403 	 29533443 	 NF1	400105.087842	328870.920356	435002.598568	342350.902689	344684.437623
17 	 29541415 	 29541515 	 NF1	303694.223302	324485.974751	409818.237598	337693.067278	339652.548023
17 	 29541515 	 29541615 	 NF1	429028.347204	458226.815696	528871.580364	449481.117135	427710.616029
17 	 29541615 	 29541655 	 NF1	253078.519418	197322.552214	320528.230524	230562.852831	233982.866416
17 	 29545959 	 29546059 	 NF1	318155.852983	282828.991506	254133.097058	302759.301697	246562.590417
17 	 29546059 	 29546159 	 NF1	484464.594315	495498.853337	483081.833147	528664.319118	437774.39523
17 	 29546159 	 29546199 	 NF1	291642.865234	287213.937111	302212.331637	305088.219403	231466.921616
17 	 29548817 	 29548917 	 NF1	344668.840732	304753.71953	357160.028298	307417.137108	296881.48642
17 	 29548917 	 29549017 	 NF1	274770.96394	291598.882716	270159.508584	244536.359063	239014.756016
17 	 29549017 	 29549057 	 NF1	115693.037448	124970.949735	116763.855405	121103.720679	123281.295208
17 	 29550403 	 29550503 	 NF1	349489.383959	374912.849206	402949.775516	405231.680733	410099.002428
17 	 29550503 	 29550603 	 NF1	527849.483358	495498.853337	576950.814943	507704.059769	596278.917641
17 	 29550603 	 29550643 	 NF1	419387.26075	298176.301123	396081.313433	351666.57351	427710.616029
17 	 29552070 	 29552170 	 NF1	441079.705272	416569.832451	503687.219395	491401.635832	462933.843231
17 	 29552170 	 29552270 	 NF1	588106.273696	519616.054163	597556.201191	598531.850279	563571.635238
17 	 29552270 	 29552310 	 NF1	392874.273002	324485.974751	359449.515659	349337.655805	354748.216824
17 	 29553427 	 29553527 	 NF1	472413.236248	434109.61487	359449.515659	405231.680733	329588.768822
17 	 29553527 	 29553627 	 NF1	588106.273696	596352.602246	549476.966612	565927.002403	543444.076837
17 	 29553627 	 29553727 	 NF1	388053.729775	431917.142068	441871.060651	372626.832858	440290.34003
17 	 29554182 	 29554282 	 NF1	248257.976191	258711.79068	233527.71081	216589.346599	239014.756016
17 	 29554282 	 29554362 	 NF1	361540.742026	331063.393159	336554.64205	340021.984983	317009.044822
17 	 29554492 	 29554592 	 NF1	371181.82848	399030.050032	389212.85135	437836.528608	395003.333627
17 	 29554592 	 29554672 	 NF1	414566.717523	423147.250858	425844.649125	379613.585974	384939.554426
17 	 29556022 	 29556122 	 NF1	301283.951689	331063.393159	299922.844276	365640.079742	334620.658423
17 	 29556122 	 29556222 	 NF1	486874.865929	477959.070918	496818.757312	454138.952546	442806.28483
17 	 29556222 	 29556322 	 NF1	619439.804672	648971.949503	679977.746183	596202.932573	636534.034443
17 	 29556322 	 29556422 	 NF1	566413.829174	587582.711036	636477.486326	533322.154528	520800.573635
17 	 29556422 	 29556502 	 NF1	467592.693021	451649.397289	448739.522733	447152.19943	430226.560829
17 	 29556802 	 29556902 	 NF1	327796.939437	298176.301123	352581.053576	309746.054813	329588.768822
17 	 29556902 	 29557002 	 NF1	486874.865929	425339.723661	480792.345786	440165.446314	437774.39523
17 	 29557002 	 29557042 	 NF1	253078.519418	256519.317878	304501.818998	235220.688242	231466.921616
17 	 29557218 	 29557318 	 NF1	361540.742026	322293.501949	313659.768441	281799.042349	354748.216824
17 	 29557318 	 29557418 	 NF1	395284.544615	344218.229973	354870.540937	402902.763028	387455.499226
17 	 29557418 	 29557458 	 NF1	269950.420713	219247.280237	286185.920111	265496.618411	284301.762419
17 	 29557811 	 29557911 	 NF1	503746.767223	464804.234103	489950.295229	493730.553537	407583.057628
17 	 29557911 	 29557991 	 NF1	416976.989137	442879.50608	430423.623846	454138.952546	412614.947228
17 	 29559028 	 29559128 	 NF1	175949.827786	210477.389028	174001.039427	209602.593483	171084.246412
17 	 29559128 	 29559228 	 NF1	310925.038143	339833.284368	366317.977742	365640.079742	319524.989622
17 	 29559228 	 29559268 	 NF1	163898.469719	173205.351388	178580.014149	160695.32167	150956.68801
17 	 29559688 	 29559788 	 NF1	484464.594315	517423.58136	471634.396342	482085.96501	455386.008831
17 	 29559788 	 29559888 	 NF1	602567.903377	567850.455815	615872.100078	589216.179457	518284.628835
17 	 29559888 	 29559928 	 NF1	356720.198799	403414.995637	393791.826072	347008.738099	369843.885625
17 	 29560005 	 29560105 	 NF1	501336.49561	559080.564606	634187.998965	589216.179457	621438.365642
17 	 29560105 	 29560205 	 NF1	708619.854371	651164.422305	691425.182987	682372.887672	747235.605651
17 	 29560205 	 29560245 	 NF1	383233.186548	372720.376404	423555.161764	426191.940082	490609.236033
17 	 29562589 	 29562689 	 NF1	592926.816923	624854.748677	508266.194116	558940.249287	598794.862441
17 	 29562689 	 29562789 	 NF1	766466.373096	784905.26325	670819.796739	710319.900136	769879.108852
17 	 29562789 	 29562829 	 NF1	520618.668518	543733.254989	469344.908981	486743.800421	548475.966437
17 	 29562867 	 29562967 	 NF1	554362.471107	583197.765432	503687.219395	591545.097162	528348.408036
17 	 29562967 	 29563067 	 NF1	626670.619512	561273.037408	634187.998965	654425.875207	563571.635238
17 	 29563067 	 29563107 	 NF1	380822.914934	309138.665135	325107.205246	321390.64334	311977.155221
17 	 29575949 	 29576049 	 NF1	571234.372401	561273.037408	574661.327582	614834.274216	548475.966437
17 	 29576049 	 29576149 	 NF1	853236.151182	798060.100064	819636.475197	824436.867699	704464.544048
17 	 29576149 	 29576189 	 NF1	470002.964634	436302.087673	457897.472177	454138.952546	397519.278427
17 	 29579896 	 29579996 	 NF1	134975.210356	160050.514573	157974.627901	146721.815438	128313.184809
17 	 29579996 	 29580076 	 NF1	178360.0994	179782.769795	176290.526788	160695.32167	171084.246412
17 	 29584630 	 29584730 	 NF1	407335.902683	436302.087673	478502.858425	400573.845323	397519.278427
17 	 29584730 	 29584810 	 NF1	479644.051088	427532.196463	526582.093004	437836.528608	382423.609626
17 	 29585320 	 29585420 	 NF1	385643.458161	405607.468439	412107.724959	414547.351555	354748.216824
17 	 29585420 	 29585520 	 NF1	354309.927186	401222.522835	334265.154689	374955.750564	357264.161624
17 	 29585520 	 29585560 	 NF1	207283.358762	186360.188202	167132.577345	181655.581018	231466.921616
17 	 29586008 	 29586108 	 NF1	279591.507167	221439.75304	261001.559141	242207.441358	188695.860013
17 	 29586108 	 29586188 	 NF1	318155.852983	214862.334633	265580.533863	305088.219403	218887.197615
17 	 29587339 	 29587439 	 NF1	347079.112345	368335.430799	421265.674403	370297.915153	427710.616029
17 	 29587439 	 29587539 	 NF1	549541.92788	539348.309384	620451.0748	524006.483707	515768.684035
17 	 29587539 	 29587579 	 NF1	429028.347204	442879.50608	453318.497455	437836.528608	377391.720026
17 	 29588681 	 29588781 	 NF1	535080.298199	598545.075048	538029.529808	558940.249287	573635.414439
17 	 29588781 	 29588881 	 NF1	590516.545309	570042.928617	668530.309378	612505.356511	611374.586442
17 	 29588881 	 29588921 	 NF1	289232.593621	313523.61074	364028.490381	428520.857787	347200.382424
17 	 29592181 	 29592281 	 NF1	506157.038837	539348.309384	686846.208266	577571.59093	540928.132037
17 	 29592281 	 29592381 	 NF1	547131.656266	493306.380534	622740.562161	577571.59093	523316.518436
17 	 29592381 	 29592421 	 NF1	245847.704578	258711.79068	293054.382193	293443.630876	266690.148818
17 	 29626485 	 29626585 	 NF1	561593.285947	561273.037408	554055.941334	461125.705662	457901.953631
17 	 29626585 	 29626665 	 NF1	520618.668518	570042.928617	558634.916056	489072.718126	467965.732832
17 	 29652813 	 29652913 	 NF1	537490.569812	534963.363779	528871.580364	554282.413877	558539.745638
17 	 29652913 	 29653013 	 NF1	749594.471801	719131.079179	789873.139505	770871.760475	825229.894456
17 	 29653013 	 29653113 	 NF1	588106.273696	611699.911863	657082.872574	624149.945038	646597.813644
17 	 29653113 	 29653213 	 NF1	739953.385347	644587.003898	737214.930205	749911.501127	747235.605651
17 	 29653213 	 29653293 	 NF1	513387.853677	510846.162953	508266.194116	528664.319118	518284.628835
17 	 29654476 	 29654576 	 NF1	484464.594315	482344.016522	551766.453973	521677.566002	475513.567232
17 	 29654576 	 29654676 	 NF1	814671.805366	730093.443191	796741.601588	817450.114583	727108.047249
17 	 29654676 	 29654776 	 NF1	797799.904071	705976.242365	757820.316453	740595.830306	649113.758444
17 	 29654776 	 29654876 	 NF1	662824.693715	651164.422305	627319.536882	619492.109627	613890.531242
17 	 29654876 	 29654896 	 NF1	373592.100094	361758.012392	331975.667328	358653.326626	256626.369617
17 	 29657294 	 29657394 	 NF1	527849.483358	554695.619001	549476.966612	568255.920109	518284.628835
17 	 29657394 	 29657494 	 NF1	592926.816923	596352.602246	576950.814943	579900.508636	480545.456833
17 	 29657494 	 29657534 	 NF1	378412.643321	381490.267613	320528.230524	372626.832858	296881.48642
17 	 29661624 	 29661724 	 NF1	537490.569812	548118.200594	544897.991891	544966.743055	591247.02804
17 	 29661724 	 29661804 	 NF1	564003.557561	517423.58136	560924.403417	575242.673225	591247.02804
17 	 29661832 	 29661932 	 NF1	530259.754972	537155.836582	519713.630921	503046.224359	525832.463236
17 	 29661932 	 29662032 	 NF1	554362.471107	554695.619001	606714.150635	551953.496171	593762.97284
17 	 29662032 	 29662072 	 NF1	371181.82848	344218.229973	370896.952463	344679.820394	402551.168027
17 	 29663300 	 29663400 	 NF1	503746.767223	493306.380534	533450.555086	503046.224359	480545.456833
17 	 29663400 	 29663500 	 NF1	711030.125985	688436.459946	682267.233544	673057.21685	593762.97284
17 	 29663500 	 29663540 	 NF1	482054.322702	521808.526965	531161.067725	505375.142064	528348.408036
17 	 29663642 	 29663742 	 NF1	602567.903377	491113.907732	505976.706756	484414.882716	535896.242436
17 	 29663742 	 29663842 	 NF1	609798.718218	598545.075048	538029.529808	593874.014868	571119.469639
17 	 29663842 	 29663942 	 NF1	407335.902683	383682.740416	336554.64205	416876.26926	392487.388827
17 	 29664372 	 29664472 	 NF1	474823.507861	499883.798941	494529.269951	463454.623367	402551.168027
17 	 29664472 	 29664572 	 NF1	537490.569812	565657.983013	574661.327582	626478.862743	520800.573635
17 	 29664572 	 29664612 	 NF1	392874.273002	495498.853337	485371.320508	409889.516144	402551.168027
17 	 29664776 	 29664876 	 NF1	537490.569812	543733.254989	524292.605643	544966.743055	480545.456833
17 	 29664876 	 29664956 	 NF1	472413.236248	480151.54372	538029.529808	544966.743055	498157.070434
17 	 29664968 	 29665068 	 NF1	544721.384653	532770.890977	572371.840221	640452.368975	508220.849635
17 	 29665068 	 29665168 	 NF1	764056.101482	741055.807203	741793.904927	850054.962458	581183.24884
